GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,22200632,284,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,2,4,25,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-39,69,1,1,20230113,DET,NOP
Shot Chart Detail,22200632,362,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,3,10,46,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,33,258,1,0,20230113,DET,NOP
Shot Chart Detail,22200632,365,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,3,10,11,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,16,1,1,20230113,DET,NOP
Shot Chart Detail,22200632,371,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,3,9,30,Made Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,70,9,1,1,20230113,DET,NOP
Shot Chart Detail,22200632,565,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,4,5,2,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20230113,DET,NOP
Shot Chart Detail,22200632,567,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,4,5,0,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20230113,DET,NOP
Shot Chart Detail,22200632,590,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,4,3,3,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-69,1,1,1,20230113,DET,NOP
Shot Chart Detail,22200632,599,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,4,2,29,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,10,20,1,1,20230113,DET,NOP
Shot Chart Detail,22200658,19,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,9,40,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,16,17,1,0,20230116,CLE,NOP
Shot Chart Detail,22200658,21,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,9,39,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20230116,CLE,NOP
Shot Chart Detail,22200658,36,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,7,52,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-136,123,1,1,20230116,CLE,NOP
Shot Chart Detail,22200658,90,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,3,43,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-110,22,1,0,20230116,CLE,NOP
Shot Chart Detail,22200658,94,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,3,13,Made Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-15,64,1,1,20230116,CLE,NOP
Shot Chart Detail,22200658,231,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,2,5,49,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,132,235,1,1,20230116,CLE,NOP
Shot Chart Detail,22200658,286,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,2,2,34,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,65,59,1,1,20230116,CLE,NOP
Shot Chart Detail,22200658,361,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,3,7,7,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20230116,CLE,NOP
Shot Chart Detail,22200658,571,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,4,2,56,Made Shot,Turnaround Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,13,1,1,20230116,CLE,NOP
Shot Chart Detail,22200673,31,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,9,29,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20230118,NOP,MIA
Shot Chart Detail,22200673,42,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,8,7,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,17,13,1,1,20230118,NOP,MIA
Shot Chart Detail,22200673,46,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,7,26,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-98,38,1,0,20230118,NOP,MIA
Shot Chart Detail,22200673,169,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,2,11,40,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,47,96,1,1,20230118,NOP,MIA
Shot Chart Detail,22200673,183,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,2,10,4,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,1,59,1,0,20230118,NOP,MIA
Shot Chart Detail,22200673,236,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,2,5,45,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-51,8,1,0,20230118,NOP,MIA
Shot Chart Detail,22200673,344,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,3,8,53,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20230118,NOP,MIA
Shot Chart Detail,22200673,362,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,3,7,36,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,10,53,1,1,20230118,NOP,MIA
Shot Chart Detail,22200673,519,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,4,8,4,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-20,8,1,1,20230118,NOP,MIA
Shot Chart Detail,22200673,527,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,4,7,32,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20230118,NOP,MIA
Shot Chart Detail,22200673,530,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,4,7,8,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,18,4,1,1,20230118,NOP,MIA
Shot Chart Detail,22200683,10,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,11,24,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,9,-97,10,1,0,20230120,ORL,NOP
Shot Chart Detail,22200683,27,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,9,32,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,-16,120,1,0,20230120,ORL,NOP
Shot Chart Detail,22200683,46,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,7,48,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,18,188,-5,1,1,20230120,ORL,NOP
Shot Chart Detail,22200683,63,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,6,47,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-25,48,1,1,20230120,ORL,NOP
Shot Chart Detail,22200683,75,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,5,17,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,70,253,1,1,20230120,ORL,NOP
Shot Chart Detail,22200683,155,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,0,48,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-67,19,1,1,20230120,ORL,NOP
Shot Chart Detail,22200683,169,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,2,11,42,Made Shot,Turnaround Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,1,21,1,1,20230120,ORL,NOP
Shot Chart Detail,22200683,174,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,2,11,16,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-119,55,1,0,20230120,ORL,NOP
Shot Chart Detail,22200683,178,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,2,10,41,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,37,139,1,0,20230120,ORL,NOP
Shot Chart Detail,22200683,181,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,2,10,39,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,47,89,1,1,20230120,ORL,NOP
Shot Chart Detail,22200683,203,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,2,8,20,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,-31,156,1,0,20230120,ORL,NOP
Shot Chart Detail,22200683,333,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,3,11,43,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9,94,-11,1,0,20230120,ORL,NOP
Shot Chart Detail,22200683,357,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,3,9,55,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-85,111,1,0,20230120,ORL,NOP
Shot Chart Detail,22200683,417,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,3,5,12,Missed Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-12,23,1,0,20230120,ORL,NOP
Shot Chart Detail,22200683,474,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,3,1,14,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,1,27,1,1,20230120,ORL,NOP
Shot Chart Detail,22200683,489,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,3,0,23,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,18,1,1,20230120,ORL,NOP
Shot Chart Detail,22200683,499,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,4,11,30,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,69,29,1,0,20230120,ORL,NOP
Shot Chart Detail,22200683,504,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,4,11,14,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,6,94,1,0,20230120,ORL,NOP
Shot Chart Detail,22200683,648,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,4,0,25,Made Shot,Tip Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20230120,ORL,NOP
Shot Chart Detail,22200699,9,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,11,16,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,58,1,1,1,20230122,MIA,NOP
Shot Chart Detail,22200699,19,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,10,7,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,12,169,1,0,20230122,MIA,NOP
Shot Chart Detail,22200699,30,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,8,55,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1,17,1,1,20230122,MIA,NOP
Shot Chart Detail,22200699,41,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,8,11,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,60,106,1,1,20230122,MIA,NOP
Shot Chart Detail,22200699,191,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,2,9,25,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,148,205,1,0,20230122,MIA,NOP
Shot Chart Detail,22200699,205,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,2,7,55,Made Shot,Hook Bank Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,18,10,1,1,20230122,MIA,NOP
Shot Chart Detail,22200699,211,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,2,7,23,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,132,-10,1,0,20230122,MIA,NOP
Shot Chart Detail,22200699,240,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,2,5,6,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,18,263,1,0,20230122,MIA,NOP
Shot Chart Detail,22200699,321,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,3,11,44,Made Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-22,10,1,1,20230122,MIA,NOP
Shot Chart Detail,22200699,356,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,3,8,59,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,16,10,1,1,20230122,MIA,NOP
Shot Chart Detail,22200699,477,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,3,1,8,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20230122,MIA,NOP
Shot Chart Detail,22200699,483,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,3,0,29,Made Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,4,1,1,20230122,MIA,NOP
Shot Chart Detail,22200699,501,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,4,11,30,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,-55,185,1,0,20230122,MIA,NOP
Shot Chart Detail,22200699,529,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,4,9,3,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20230122,MIA,NOP
Shot Chart Detail,22200716,26,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,9,57,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-71,33,1,0,20230124,NOP,DEN
Shot Chart Detail,22200716,34,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,8,57,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,176,179,1,1,20230124,NOP,DEN
Shot Chart Detail,22200716,53,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,7,20,Missed Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-4,58,1,0,20230124,NOP,DEN
Shot Chart Detail,22200716,247,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,2,4,32,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,42,16,1,0,20230124,NOP,DEN
Shot Chart Detail,22200716,278,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,2,2,32,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20230124,NOP,DEN
Shot Chart Detail,22200716,280,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,2,2,31,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20230124,NOP,DEN
Shot Chart Detail,22200716,326,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,3,11,18,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,2,67,1,1,20230124,NOP,DEN
Shot Chart Detail,22200716,364,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,3,8,19,Made Shot,Driving Reverse Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,1,1,1,20230124,NOP,DEN
Shot Chart Detail,22200716,366,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,3,7,53,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-113,-16,1,1,20230124,NOP,DEN
Shot Chart Detail,22200724,13,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,10,52,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,42,20,1,1,20230125,NOP,MIN
Shot Chart Detail,22200724,24,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,10,19,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-158,230,1,0,20230125,NOP,MIN
Shot Chart Detail,22200724,93,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,4,40,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,115,233,1,1,20230125,NOP,MIN
Shot Chart Detail,22200724,228,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,2,7,6,Made Shot,Jump Bank Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9,86,43,1,1,20230125,NOP,MIN
Shot Chart Detail,22200724,242,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,2,5,56,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-34,54,1,0,20230125,NOP,MIN
Shot Chart Detail,22200724,353,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,3,10,16,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-107,6,1,1,20230125,NOP,MIN
Shot Chart Detail,22200724,539,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,4,8,23,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20230125,NOP,MIN
Shot Chart Detail,22200724,563,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,4,6,41,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20230125,NOP,MIN
Shot Chart Detail,22200724,572,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,4,6,15,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,21,-5,1,1,20230125,NOP,MIN
Shot Chart Detail,22200747,20,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,10,14,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,137,215,1,0,20230128,NOP,WAS
Shot Chart Detail,22200747,51,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,7,18,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-39,252,1,0,20230128,NOP,WAS
Shot Chart Detail,22200747,78,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,5,17,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,110,64,1,0,20230128,NOP,WAS
Shot Chart Detail,22200755,7,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,11,38,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,-5,167,1,0,20230129,MIL,NOP
Shot Chart Detail,22200755,23,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,10,28,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,25,261,1,0,20230129,MIL,NOP
Shot Chart Detail,22200755,49,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,8,20,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,125,117,1,0,20230129,MIL,NOP
Shot Chart Detail,22200755,52,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,7,54,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,7,94,1,1,20230129,MIL,NOP
Shot Chart Detail,22200755,61,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,7,6,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,7,104,1,1,20230129,MIL,NOP
Shot Chart Detail,22200755,80,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,5,15,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-64,171,1,0,20230129,MIL,NOP
Shot Chart Detail,22200755,101,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,4,17,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,5,166,1,0,20230129,MIL,NOP
Shot Chart Detail,22200755,115,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,3,26,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-112,93,1,1,20230129,MIL,NOP
Shot Chart Detail,22200755,121,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,2,20,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,26,277,1,0,20230129,MIL,NOP
Shot Chart Detail,22200755,239,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,2,6,23,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,75,142,1,0,20230129,MIL,NOP
Shot Chart Detail,22200755,254,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,2,5,39,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,11,1,1,20230129,MIL,NOP
Shot Chart Detail,22200755,270,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,2,5,5,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,-55,121,1,0,20230129,MIL,NOP
Shot Chart Detail,22200755,358,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,3,10,39,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,-26,155,1,0,20230129,MIL,NOP
Shot Chart Detail,22200755,362,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,3,10,8,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-23,50,1,1,20230129,MIL,NOP
Shot Chart Detail,22200755,384,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,3,7,56,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,9,59,75,1,1,20230129,MIL,NOP
Shot Chart Detail,22200755,398,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,3,6,37,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,2,1,1,20230129,MIL,NOP
Shot Chart Detail,22200768,7,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,11,42,Made Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-40,18,1,1,20230131,DEN,NOP
Shot Chart Detail,22200768,11,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,11,9,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,13,162,1,0,20230131,DEN,NOP
Shot Chart Detail,22200768,59,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,6,41,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-28,23,1,1,20230131,DEN,NOP
Shot Chart Detail,22200768,76,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,4,53,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-129,44,1,0,20230131,DEN,NOP
Shot Chart Detail,22200768,264,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,2,4,35,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-43,48,1,1,20230131,DEN,NOP
Shot Chart Detail,22200768,284,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,2,2,50,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-44,22,1,0,20230131,DEN,NOP
Shot Chart Detail,22200768,335,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,3,11,17,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,20,61,1,0,20230131,DEN,NOP
Shot Chart Detail,22200768,346,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,3,10,26,Made Shot,Floating Jump shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-18,27,1,1,20230131,DEN,NOP
Shot Chart Detail,22200768,386,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,3,8,6,Made Shot,Putback Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,4,14,1,1,20230131,DEN,NOP
Shot Chart Detail,22200782,11,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,11,5,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-72,253,1,0,20230202,DAL,NOP
Shot Chart Detail,22200782,20,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,10,1,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,26,12,1,1,20230202,DAL,NOP
Shot Chart Detail,22200782,36,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,8,5,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20230202,DAL,NOP
Shot Chart Detail,22200782,244,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,2,5,45,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,7,12,1,0,20230202,DAL,NOP
Shot Chart Detail,22200782,300,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,2,2,5,Missed Shot,Turnaround Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-12,22,1,0,20230202,DAL,NOP
